,link,price,field_carat_weight,field_brand,field_metal,field_ring_size,field_marketplace,field_shape,field_ring_center_stone_weight,field_clarity,field_cut,field_certification,field_lab_grown_diamond,field_ring_karat,field_color,field_certificate_number,field_ring_side_stone_weight,field_clarity_side_stone,field_clarity_enhanced,field_gender,field_vip_listing,field_diamonds_weight,field_wedding_bands_style,field_kind,field_stone,field_carat_weight_open,field_jewelry_bracelets_style,field_type_jewelry,field_material,field_jewelry_style
787,https://www.idonowidont.com/diamonds/diamond-eternity-band-total-042ct-round-cut-diamonds-627296,$762.00,Carat:0.0 - 1.0 ct,,Metal Type:White Gold,Ring size:7.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.42ct,Center stone clarity:SI1,,Certification:OTHER,,Karat:18k,Center Stone Color:G,,Side stone weights (if applicable):0.42ct,,,,,,,,,,,,,
788,https://www.idonowidont.com/diamonds/diamond-eternity-band-features-320ct-round-diamonds-622286,"$5,854.00",Carat:3.01 - 4.00 ct,,Metal Type:White Gold,Ring size:7.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:3.20ct,,,Certification:OTHER,,Karat:14k,Center Stone Color:G,,,,,,,,,,,,,,,
789,https://www.idonowidont.com/diamonds/engagement-ring-center-gia-cushion-217ct-diamond-622291,"$20,784.00",Carat:2.01 - 3.00 ct,,Metal Type:White Gold,Ring size:6.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Cushion,Center stone weight:2.17ct,Center stone clarity:SI2,,Certification:GIA,,Karat:14k,Center Stone Color:H,,Side stone weights (if applicable):0.60ct,,,,,,,,,,,,,
790,https://www.idonowidont.com/diamonds/engagement-ring-center-pear-shape-055ct-diamond-646796,"$1,499.00",Carat:0.0 - 1.0 ct,,Metal Type:White Gold,Ring size:5.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Pear,Center stone weight:0.55ct,,,Certification:OTHER,,Karat:14k,,,,,Clarity Enhanced:Clarity Enhanced,,,,,,,,,,,
791,https://www.idonowidont.com/diamonds/gorgeous-engagement-ring-334-ct-total-diamond-weight-629781,"$28,431.00",Carat:3.01 - 4.00 ct,,Metal Type:White Gold,Ring size:6.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Oval,Center stone weight:2.14ct,Center stone clarity:SI1,,Certification:EGL,,Karat:14k,Center Stone Color:G,,Side stone weights (if applicable):1.20ct,,,,,,,,,,,,,
792,https://www.idonowidont.com/diamonds/white-gold-engagement-ring-features-030ct-five-round-cut-diamonds-622331,$715.00,,,Metal Type:White Gold,Ring size:6.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.30ct,,,Certification:OTHER,,Karat:14k,Center Stone Color:G,,,,,,,,,,,,,,,
793,https://www.idonowidont.com/diamonds/elegant-and-gentle-solitaire-engagement-ring-crafted-white-gold-646831,"$1,299.00",Carat:0.0 - 1.0 ct,,Metal Type:White Gold,Ring size:4.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.20ct,,,Certification:OTHER,,Karat:18k,,,,,,,,,,,,,,,,
794,https://www.idonowidont.com/diamonds/three-stone-platinum-engagement-ring-video-643121,"$6,500.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:7.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.00ct,Center stone clarity:VS2,Cut:Very Good,Certification:OTHER,,Karat:14k,Center Stone Color:I,,Side stone weights (if applicable):1.00ct,,,,,,,,,,,,,
795,https://www.idonowidont.com/diamonds/engagement-ring-center-157ct-princess-cut-diamond-634871,"$6,541.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:7.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Princess,Center stone weight:1.57ct,Center stone clarity:SI1,,Certification:OTHER,,Karat:18k,Center Stone Color:F,Certificate #:AGI,Side stone weights (if applicable):1.00ct,,,,,,,,,,,,,
796,https://www.idonowidont.com/diamonds/tiffany-style-engagement-ring-center-round-cut-diamond-621761,"$4,750.00",Carat:1.01 - 2.00 ct,,Metal Type:Rose Gold,Ring size:8.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.00ct,Center stone clarity:SI1,Cut:Very Good,Certification:OTHER,,Karat:14k,Center Stone Color:H,,,,Clarity Enhanced:Clarity Enhanced,,,,,,,,,,,
797,https://www.idonowidont.com/diamonds/classic-101ct-round-engagement-ring-631281,"$4,500.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.01ct,,,Certification:OTHER,,Karat:18k,,,Side stone weights (if applicable):0.38ct,Side stone clarity:SI1,,,,,,,,,,,,
798,https://www.idonowidont.com/diamonds/three-stone-yellow-gold-engagement-ring-features-center-050ct-round-diamond-635256,"$2,800.00",Carat:0.0 - 1.0 ct,,Metal Type:Yellow Gold,Ring size:6.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.50ct,Center stone clarity:SI1,,Certification:OTHER,,Karat:14k,Center Stone Color:I,,Side stone weights (if applicable):0.65ct,,,,,,,,,,,,,
799,https://www.idonowidont.com/diamonds/white-gold-engagement-ring-solitaire-025ct-round-diamond-622316,"$1,116.00",Carat:0.0 - 1.0 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.25ct,,,Certification:OTHER,,Karat:14k,Center Stone Color:G,,,Side stone clarity:SI1,,,,,,,,,,,,
800,https://www.idonowidont.com/diamonds/engagement-ring-center-cushion-cut-diamond-635306,"$4,400.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:6.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Cushion,Center stone weight:1.00ct,Center stone clarity:SI1,,Certification:OTHER,,Karat:14k,Center Stone Color:I,,Side stone weights (if applicable):0.38ct,,Clarity Enhanced:Clarity Enhanced,,,,,,,,,,,
801,https://www.idonowidont.com/diamonds/engagement-ring-center-cushion-cut-103ct-diamond-647341,"$4,500.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:4.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Cushion,Center stone weight:1.03ct,Center stone clarity:SI2,Cut:Very Good,Certification:AGI,,Karat:14k,Center Stone Color:H,,Side stone weights (if applicable):0.50ct,,Clarity Enhanced:Clarity Enhanced,,,,,,,,,,,
802,https://www.idonowidont.com/diamonds/classic-elegant-platinum-engagement-ring-053-ct-center-round-diamond-and-050-ct-side,"$3,455.00",Carat:0.0 - 1.0 ct,,Metal Type:Platinum,Ring size:5.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.53ct,,,Certification:OTHER,,,Center Stone Color:G,,Side stone weights (if applicable):0.50ct,Side stone clarity:SI1,,,,,,,,,,,,
803,https://www.idonowidont.com/diamonds/gorgeous-100ct-round-engagement-ring-631311,"$4,489.00",Carat:0.0 - 1.0 ct,,Metal Type:White Gold,Ring size:6.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.00ct,Center stone clarity:SI1,,Certification:OTHER,,Karat:18k,,,Side stone weights (if applicable):0.38ct,,,,,,,,,,,,,
804,https://www.idonowidont.com/diamonds/mens-ring-275-fancy-yellow-moissanite-diamond-tension-set-ring-size-105-510666,"$3,500.00",Carat:2.01 - 3.00 ct,,Metal Type:White Gold,Ring size:10.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:2.75ct,,,,,Karat:14k,Center Stone Color:Other,,,,,Gender:Both,,,,,,,,,,
805,https://www.idonowidont.com/diamonds/charming-engagement-ring-center-cushion-150ct-diamond-and-side-diamonds-626711,"$22,550.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:6.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Cushion,Center stone weight:1.50ct,Center stone clarity:SI1,,Certification:GIA,,Karat:18k,Center Stone Color:E,,Side stone weights (if applicable):0.63ct,,,,,,,,,,,,,
806,https://www.idonowidont.com/diamonds/amazing-engagement-ring-center-100ct-radiant-cut-diamond-625426,"$4,300.00",Carat:1.01 - 2.00 ct,,Metal Type:Rose Gold,Ring size:5.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Radiant,Center stone weight:1.00ct,Center stone clarity:SI1,,Certification:OTHER,,Karat:14k,Center Stone Color:G,,,,,,,,,,,,,,,
807,https://www.idonowidont.com/diamonds/elegant-engagement-ring-center-119ct-round-cut-diamond-625871,"$8,300.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:7.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.19ct,Center stone clarity:VS2,,Certification:OTHER,,Karat:14k,Center Stone Color:F,,Side stone weights (if applicable):0.65ct,,,,,,,,,,,,,
808,https://www.idonowidont.com/diamonds/unique-14k-white-gold-diamond-ring-features-060ct-total-diamonds-626991,$832.00,Carat:0.0 - 1.0 ct,,Metal Type:White Gold,Ring size:7.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.60ct,Center stone clarity:SI1,,Certification:OTHER,,Karat:14k,Center Stone Color:G,,Side stone weights (if applicable):0.60ct,,,,,,,,,,,,,
809,https://www.idonowidont.com/diamonds/15-i-vs1-sq-emasscher-cut-gia-solitaire-601241,"$11,500.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Asscher,Center stone weight:1.50ct,Center stone clarity:VS1,,Certification:GIA,,,Center Stone Color:I,,Side stone weights (if applicable):0.20ct,,,,,,,,,,,,,
810,https://www.idonowidont.com/diamonds/222-pave-set-matching-band-and-122-f-vvs2-center-604661,"$7,700.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.22ct,Center stone clarity:VVS2,Cut:Excellent,Certification:IGI,Lab-Grown Diamond:Lab-Grown Diamond,,Center Stone Color:F,,Side stone weights (if applicable):1.00ct,,,,,,,,,,,,,
811,https://www.idonowidont.com/diamonds/201ct-ladies-oval-diamond-engagement-ring-150-i-vs1-gia-center-591691,"$11,990.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Oval,Center stone weight:1.51ct,Center stone clarity:VS1,,Certification:GIA,,,Center Stone Color:I,,Side stone weights (if applicable):0.70ct,,,,,,,,,,,,,
812,https://www.idonowidont.com/diamonds/elegant-engagement-ring-100ct-center-green-emerald-and-two-round-diamonds-sides-video,"$2,033.00",Carat:0.0 - 1.0 ct,,Metal Type:White Gold,Ring size:8.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Emerald,Center stone weight:1.00ct,,,,,Karat:14k,,,Side stone weights (if applicable):0.50ct,,,,,,,,,,,,,
813,https://www.idonowidont.com/diamonds/gorgeous-217ct-princess-engagement-ring-634711,"$11,654.00",Carat:2.01 - 3.00 ct,,Metal Type:Platinum,Ring size:7.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Princess,Center stone weight:2.17ct,Center stone clarity:SI1,Cut:Very Good,Certification:AGI,,,Center Stone Color:H,,Side stone weights (if applicable):1.50ct,,Clarity Enhanced:Clarity Enhanced,,,,,,,,,,,
814,https://www.idonowidont.com/diamonds/beautiful-half-way-fashion-diamond-ring-626986,"$1,016.00",Carat:0.0 - 1.0 ct,,Metal Type:White Gold,Ring size:7.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.50ct,,,Certification:OTHER,,Karat:14k,Center Stone Color:G,,Side stone weights (if applicable):0.50ct,,,,,,,,,,,,,
815,https://www.idonowidont.com/diamonds/charming-eternity-band-179ct-round-diamonds-and-292ct-blue-sapphires-video-620856,"$4,880.00",Carat:2.01 - 3.00 ct,,Metal Type:White Gold,Ring size:6.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:2.92ct,,,,,Karat:14k,Center Stone Color:G,,Side stone weights (if applicable):1.79ct,,,,,,,,,,,,,
816,https://www.idonowidont.com/diamonds/video-fashion-ring-518-ct-total-diamond-weight-638746,"$14,634.00",Carat:3.01 - 4.00 ct,,Metal Type:Platinum,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Oval,Center stone weight:3.38ct,,,Certification:OTHER,,,Center Stone Color:Other,,Side stone weights (if applicable):1.80ct,,,,,,,,,,,,,
817,https://www.idonowidont.com/diamonds/cocktail-ring-579-ct-total-diamond-weight-video-638751,"$4,400.00",Carat:4.00 ct or more,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:5.79ct,Center stone clarity:SI1,,Certification:OTHER,,Karat:18k,Center Stone Color:G,,Side stone weights (if applicable):5.79ct,,,,,,,,,,,,,
818,https://www.idonowidont.com/diamonds/video-cocktail-ring-250-ct-total-diamond-weight-638756,"$12,875.00",Carat:2.01 - 3.00 ct,,Metal Type:Platinum,Ring size:7.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Oval,Center stone weight:1.50ct,,Cut:Very Good,Certification:AGI,,,Center Stone Color:Other,,Side stone weights (if applicable):1.00ct,,,,,,,,,,,,,
819,https://www.idonowidont.com/diamonds/videocertified-cocktail-ring-752-ct-total-diamond-weight-638761,"$36,300.00",Carat:4.00 ct or more,,Metal Type:Platinum,Ring size:6.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Cushion,Center stone weight:5.02ct,Center stone clarity:VS2,,Certification:AGI,,,Center Stone Color:H,,Side stone weights (if applicable):2.50ct,,Clarity Enhanced:Clarity Enhanced,,,,,,,,,,,
820,https://www.idonowidont.com/diamonds/half-way-wedding-diamond-ring-634721,"$2,000.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:9.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.35ct,Center stone clarity:SI1,,Certification:None,,Karat:14k,Center Stone Color:G,,,,,,,,,,,,,,,
821,https://www.idonowidont.com/diamonds/14k-white-gold-engagement-ring-features-100-ct-center-diamond-630671,"$5,080.00",Carat:0.0 - 1.0 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.00ct,Center stone clarity:SI2,,Certification:EGL,,Karat:14k,Center Stone Color:D,,,,,,,,,,,,,,,
822,https://www.idonowidont.com/diamonds/platinum-eternity-band-features-215ct-total-diamonds-video-620841,"$5,488.00",Carat:2.01 - 3.00 ct,,Metal Type:Platinum,Ring size:7.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:2.15ct,,,Certification:OTHER,,,Center Stone Color:G,,,Side stone clarity:SI1,,,,,,,,,,,,
823,https://www.idonowidont.com/diamonds/radiant-cut-blue-diamond-14k-wg-white-diamonds-gorgeous-641816,"$6,399.00",Carat:2.01 - 3.00 ct,,Metal Type:White Gold,Ring size:6.75,Marketplace: Pre-OwnedEngagement Rings,Shape:Radiant,Center stone weight:2.01ct,Center stone clarity:VS2,,Certification:OTHER,,Karat:14k,Center Stone Color:Other,Certificate #:H8201,Side stone weights (if applicable):1.00ct,Side stone clarity:SI1,Clarity Enhanced:Clarity Enhanced,,,,,,,,,,,
824,https://www.idonowidont.com/diamonds/unique-half-way-eternity-diamond-ring-060ct-diamonds-620851,"$1,266.00",Carat:0.0 - 1.0 ct,,Metal Type:White Gold,Ring size:5.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.60ct,,,Certification:OTHER,,Karat:14k,Center Stone Color:G,,,Side stone clarity:SI1,,,,,,,,,,,,
825,https://www.idonowidont.com/diamonds/fashion-ring-372-ct-total-diamond-weigh-video-638696,"$8,750.00",Carat:3.01 - 4.00 ct,,Metal Type:White Gold,Ring size:7.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:3.72ct,Center stone clarity:SI1,,Certification:OTHER,,Karat:18k,Center Stone Color:G,,,,,,,,,,,,,,,
826,https://www.idonowidont.com/diamonds/engagement-ring-center-100ct-radiant-cut-diamond-625421,"$4,500.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:7.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Radiant,Center stone weight:1.00ct,,,Certification:OTHER,,Karat:14k,Center Stone Color:G,,Side stone weights (if applicable):0.65ct,Side stone clarity:SI1,,,,,,,,,,,,
827,https://www.idonowidont.com/diamonds/tiffany-style-white-gold-engagement-ring-solitaire-025ct-round-diamond-634686,"$1,016.00",Carat:0.0 - 1.0 ct,,Metal Type:White Gold,Ring size:7.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.25ct,Center stone clarity:SI1,,Certification:OTHER,,Karat:14k,Center Stone Color:G,,Side stone weights (if applicable):0.25ct,,,,,,,,,,,,,
828,https://www.idonowidont.com/diamonds/three-stone-engagement-ring-features-205ct-princess-cut-diamonds-630656,"$7,098.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:6.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Princess,Center stone weight:1.05ct,Center stone clarity:SI1,,Certification:AGI,,Karat:14k,Center Stone Color:G,,Side stone weights (if applicable):1.00ct,,Clarity Enhanced:Clarity Enhanced,,,,,,,,,,,
829,https://www.idonowidont.com/diamonds/platinum-engagement-ring-center-diamond-203ct-d-si2-asscher-cut-630686,"$29,412.00",Carat:2.01 - 3.00 ct,,Metal Type:Platinum,Ring size:7.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Asscher,Center stone weight:2.03ct,Center stone clarity:SI2,,Certification:GIA,,,Center Stone Color:D,,Side stone weights (if applicable):3.50ct,,,,,,,,,,,,,
830,https://www.idonowidont.com/diamonds/270-diamond-solitaire-gorgeous-gia-i-vs1-center-new-ring-296866,"$19,500.00",Carat:2.01 - 3.00 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:2.00ct,Center stone clarity:VS1,Cut:Very Good,Certification:GIA,,Karat:14k,Center Stone Color:I,,Side stone weights (if applicable):0.50ct,,,,,,,,,,,,,
831,https://www.idonowidont.com/diamonds/gia-certified-amazing-200ct-cushion-cut-engagement-ring-video-638431,"$14,000.00",Carat:2.01 - 3.00 ct,,Metal Type:Rose Gold,Ring size:5.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Cushion,Center stone weight:2.00ct,Center stone clarity:SI2,Cut:Very Good,Certification:GIA,,Karat:14k,Center Stone Color:J,Certificate #:3255008603,Side stone weights (if applicable):0.20ct,,,,,,,,,,,,,
832,https://www.idonowidont.com/diamonds/250-diamond-engagement-ring-200-i-vs1-center-653516,"$18,990.00",Carat:2.01 - 3.00 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,,Center stone weight:2.00ct,Center stone clarity:VS1,Cut:Very Good,Certification:GIA,,,Center Stone Color:I,,,,,,,,,,,,,,,
833,https://www.idonowidont.com/diamonds/gia-certified-fancy-intense-yellow-marquis-diamond-double-halo-gold-bridal-ring-653451,"$24,990.00",Carat:2.01 - 3.00 ct,Brand:Beyond Fine Jewelry,Metal Type:Two Tone,Ring size:6.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Marquise,Center stone weight:1.10ct,Center stone clarity:VS2,Cut:Good,Certification:GIA,,,Center Stone Color:Other,Certificate #:13662929,Side stone weights (if applicable):1.29ct,Side stone clarity:VS2,,,,,,,,,,,,
834,https://www.idonowidont.com/diamonds/beautiful-half-way-channel-set-diamond-ring-video-629711,$812.00,Carat:0.0 - 1.0 ct,,Metal Type:Yellow Gold,Ring size:7.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.40ct,Center stone clarity:SI1,,Certification:OTHER,,Karat:14k,Center Stone Color:G,,Side stone weights (if applicable):0.40ct,,,,,,,,,,,,,
835,https://www.idonowidont.com/diamonds/charming-18k-white-gold-cocktail-ring-130ct-natural-diamonds-621401,"$2,561.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:6.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.30ct,,,,,Karat:18k,,,,,,,,,,,,,,,,
836,https://www.idonowidont.com/diamonds/classic-engagement-ring-features-six-princess-cut-diamonds-621741,"$4,675.00",Carat:2.01 - 3.00 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Princess,Center stone weight:2.25ct,,,Certification:OTHER,,Karat:14k,Center Stone Color:G,,,,Clarity Enhanced:Clarity Enhanced,,,,,,,,,,,
837,https://www.idonowidont.com/diamonds/classic-three-stone-yellow-gold-engagement-ring-features-center-050ct-round-diamond-621771,"$2,036.00",Carat:0.0 - 1.0 ct,,Metal Type:Yellow Gold,Ring size:6.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.50ct,,,Certification:OTHER,,Karat:14k,Center Stone Color:G,,Side stone weights (if applicable):0.65ct,,,,,,,,,,,,,
838,https://www.idonowidont.com/diamonds/classic-three-stone-diamond-engagement-ring-crafted-14k-yellow-goldvideo-629706,"$7,500.00",Carat:1.01 - 2.00 ct,,Metal Type:Yellow Gold,Ring size:7.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.97ct,,,Certification:OTHER,,Karat:14k,Center Stone Color:G,,Side stone weights (if applicable):0.65ct,Side stone clarity:SI1,,,,,,,,,,,,
839,https://www.idonowidont.com/diamonds/beautiful-three-stone-platinum-engagement-ring-101ct-center-round-diamond-621751,"$4,775.00",Carat:1.01 - 2.00 ct,,Metal Type:Platinum,Ring size:8.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.01ct,,,Certification:OTHER,,,,,Side stone weights (if applicable):0.60ct,,Clarity Enhanced:Clarity Enhanced,,,,,,,,,,,
840,https://www.idonowidont.com/diamonds/stunning-halo-engagement-ring-center-135ct-round-diamond-621756,"$7,114.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:8.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.35ct,,,Certification:OTHER,,Karat:14k,Center Stone Color:G,,Side stone weights (if applicable):1.00ct,,,,,,,,,,,,,
